time,event
147326,1
147359,2
147445,2
147446,1
147473,9
147485,1
147529,9
147639,2
147640,1
147646,9
147667,1
147669,2
147788,2
147789,1
147826,1
147827,2
147860,9
147963,2
147994,9
147996,1
148006,9
148290,9
148348,9
148526,2
148590,2
148610,2
148613,1
148683,9
148852,9
148910,2
148911,1
148917,9
148984,9
148986,9
148994,1
148995,2
149057,9
149599,1
149623,2
149628,1
149701,2
149705,2
149805,9
149829,9
149985,9
149986,2
149989,2
150016,2
150095,2
150096,1
150102,1
150103,2
150104,1
150156,9
150158,9
150319,2
150373,2
150700,1
150734,9
150752,9
150891,2
150895,1
150898,1
150951,2
150957,1
151174,9
151239,1
151346,2
151347,1
151349,2
151350,1
151422,2
151428,9
151546,9
151587,1
151589,2
151590,1
151591,2
151609,1
151617,9
151621,2
151623,1
151629,2
151715,2
151719,1
151748,9
151787,2
151944,1
151947,1
151952,2
152020,2
152035,2
152036,1
152037,2
152038,1
152043,9
152063,2
152065,2
152112,9
152123,2
152124,2
152222,1
152229,2
152331,9
152372,9
152406,9
152655,9
152777,2
152861,2
152864,1
152865,2
152866,1
152915,9
152994,1
153090,9
153124,1
153127,1
153128,1
153201,9
153271,1
153280,2
153376,2
153380,1
153383,1
153516,2
153517,1
153526,9
153536,9
153560,2
153581,1
153710,1
153826,9
153867,9
153912,1
153935,1
153936,2
153937,1
153938,2
153943,9
154116,9
154264,9
154345,2
154362,2
154364,1
154390,9
154390,2
154685,2
154687,1
154806,1
154870,1
154871,2
154872,1
154873,2
154906,9
154943,9
154986,2
155023,9
155186,9
155201,2
155217,2
155244,1
155268,1
155270,2
155271,1
155272,2
155405,2
155436,2
155507,1
155516,9
155866,2
155867,1
155918,9
155938,2
155943,1
155983,2
155984,1
155986,2
155987,1
156141,2
156240,9
156264,1
156411,1
156419,1
156422,1
156458,2
156468,9
156573,2
156802,9
156915,1
156916,1
156917,2
156918,1
156934,1
156935,2
156937,1
156954,2
157029,9
157153,9
157334,2
157338,1
157396,2
157636,9
157639,9
157650,2
157651,1
157653,2
157654,1
157743,2
157870,9
157889,2
157890,1
157891,2
157892,1
157893,2
157980,9
158336,2
158337,1
158364,1
158367,2
158378,9
158527,1
158530,2
158531,1
158551,1
158556,9
158616,2
158619,1
158634,2
158635,1
158636,2
158637,1
158646,9
158844,2
158847,1
158994,9
159038,9
159258,2
159261,1
159326,2
159329,1
159414,9
159444,1
159533,2
159539,1
159542,1
159848,2
159884,1
159885,2
160424,1
160427,2
160429,1
160482,2
160511,9
160516,9
160712,2
160725,2
160726,1
160727,2
160728,1
160795,1
160820,1
160986,9
161049,1
161050,2
161051,1
161052,2
161061,9
161203,1
161564,9
161588,1
161589,2
161596,9
161632,1
161634,2
161635,1
161839,2
161840,1
162285,2
162286,1
162555,9
162557,9
162637,1
162767,2
162812,9
162928,2
162929,1
162931,2
162932,1
163229,2
163281,2
163371,1
163411,1
163416,9
163418,9
163606,2
163620,1
163711,1
163716,2
163737,9
163890,1
163892,1
163981,9
163981,2
164147,1
164168,2
164171,2
164239,9
164401,9
164705,1
164706,2
164708,1
164709,2
164768,2
164827,1
164829,1
164831,2
164836,2
164837,1
164900,9
164954,9
164961,2
164962,1
164966,2
164967,1
165091,1
165093,1
165096,1
165171,9
165186,1
165187,2
165189,1
165192,2
165198,9
165592,2
165765,1
165768,1
165769,2
165771,1
165772,2
165901,9
166252,9
166278,2
166280,1
166281,2
166283,1
166317,9
166336,1
166339,1
166340,1
166341,2
166342,1
166343,2
166367,9
166621,1
166623,2
166641,2
166748,2
166881,9
167024,1
167026,2
167027,1
167041,9
167084,2
167087,1
167168,2
167170,1
167353,1
167354,1
167355,1
167356,1
167364,2
167500,2
167544,2
167547,1
167616,9
167828,9
168078,1
168081,1
168083,2
168084,1
168085,2
168224,9
168246,1
168250,2
168492,9
168687,9
168689,9
168726,2
168730,1
169051,1
169053,1
169056,2
169071,9
169073,9
169086,2
169468,1
169469,2
169471,1
169472,2
169528,2
169531,1
169536,2
169621,2
169622,1
169623,2
169662,9
169737,9
169761,2
169807,9
169914,9
169968,2
170099,2
170101,1
170102,2
170104,2
170105,1
170133,9
170155,9
170262,2
170265,1
170354,1
170356,2
170358,1
170359,2
170370,9
170449,9
170596,2
170600,1
170870,9
171028,9
171207,2
171212,2
171435,1
171516,2
171524,1
171758,2
171759,1
171760,2
171761,1
171766,9
172122,2
172861,9
173008,2
173011,1
173187,1
173188,2
173189,1
173211,2
173213,1
173214,2
173392,2
173607,2
173728,2
173730,1
173731,2
173733,1
173823,2
173895,2
173896,1
173897,2
173898,1
173907,9
174516,9
174529,2
174533,2
174642,9
174852,2
174856,1
174906,9
174973,9
174984,2
175276,2
175277,1
175299,9
175635,2
175637,2
175796,1
175799,1
175800,2
175801,1
175996,9
176689,1
176739,2
176767,1
176769,2
176770,1
176813,9
177506,1
177880,1
177882,2
177883,1
178060,2
178061,1
178552,9
178709,1
178712,1
178824,2
178825,1
179211,1
179476,1
179478,2
179587,9
179596,1
179599,1
179607,9
179624,2
179873,2
179877,1
179879,1
180396,1
180397,2
180398,2
180432,9
180520,1
180534,2
180966,2
181023,1
181024,1
181025,1
181026,1
181475,9
181502,2
182222,1
182787,2
182824,1
182829,2
183019,9
183462,1
183568,2
183579,9
183666,1
183668,2
183671,1
183672,2
183673,1
183677,9
184258,1
184261,1
184264,2
184284,9
184344,9
184459,9
184882,2
184889,1
184912,9
184975,1
185044,2
185079,2
185437,1
185440,2
188029,9
188946,9
189075,1
189376,2
189842,1
189855,2
192514,2
192516,1
192819,1
192820,2
192822,1
192832,9
193538,9
193663,2
193668,1
193965,2
193967,2
194336,1
194354,1
194446,9
194480,2
194484,1
